OrderID,Date,CustomerID,ProductID,StoreID,SalesChannel,Quantity,FinalPrice
6578,2024-06-06,1884,6,3,Store,2,2499.0
6579,2024-10-16,1220,21,1,Online,1,44.1
6580,2026-04-01,1219,15,1,Store,1,4099.0
6581,2024-09-17,1423,21,2,Online,2,44.1
6582,2026-03-19,1085,16,10,Online,2,3239.1
6583,2026-04-06,1143,1,9,Store,1,3999.0
6584,2026-02-07,1925,11,5,Online,2,1079.1
6585,2025-03-26,1736,21,8,Online,2,44.1
6586,2026-05-10,1933,11,5,Online,2,1079.1
6587,2025-06-13,1091,13,11,Online,2,5129.1
6588,2024-10-11,1217,8,9,Store,1,1499.0
6589,2025-01-25,1005,19,7,Store,2,99.0
6590,2024-11-22,1580,4,13,Store,1,299.0
6591,2024-07-31,1958,20,10,Store,2,79.0
6592,2025-04-19,1675,1,6,Store,1,3999.0
6593,2024-10-17,1556,16,4,Store,1,3599.0
6594,2026-01-15,1390,14,5,Online,1,4499.1
6595,2026-05-15,1033,18,8,Online,1,359.1
6596,2025-02-14,1872,5,3,Online,1,3150.0
6597,2025-01-17,1520,12,7,Store,2,599.0
6598,2026-05-06,1544,14,13,Store,2,4999.0
6599,2024-06-16,1804,24,4,Online,2,539.1
6600,2026-02-05,1878,15,6,Online,2,3689.1
6601,2024-12-05,1592,4,7,Store,2,299.0
6602,2025-03-24,1242,11,10,Online,2,1079.1
6603,2025-11-01,1676,17,7,Online,1,2339.1
6604,2026-01-12,1479,24,14,Store,2,599.0
6605,2026-05-22,1911,17,4,Store,2,2599.0
6606,2026-03-04,1427,5,12,Online,2,3150.0
6607,2025-04-07,1069,4,2,Store,2,299.0
6608,2026-02-23,1787,16,5,Store,2,3599.0
6609,2026-04-21,1209,14,10,Online,2,4499.1
6610,2024-12-25,1036,21,14,Online,1,44.1
6611,2025-10-04,1298,13,1,Store,2,5699.0
6612,2026-03-03,1064,22,2,Store,1,299.0
6613,2024-10-12,1119,16,14,Online,1,3239.1
6614,2025-06-15,1027,4,3,Store,2,299.0
6615,2025-11-02,1306,1,11,Online,1,3599.1
6616,2024-08-19,1762,16,12,Store,1,3599.0
6617,2025-09-15,1482,15,7,Store,1,4099.0
6618,2026-02-21,1378,18,12,Online,1,359.1
6619,2024-08-01,1822,17,2,Store,2,2599.0
6620,2025-10-14,1919,2,12,Online,1,2699.1
6621,2025-09-09,1172,14,2,Store,1,4999.0
6622,2025-05-13,1068,17,10,Store,2,2599.0
6623,2026-01-14,1331,14,11,Online,1,4499.1
6624,2024-11-24,1388,20,14,Store,1,79.0
6625,2026-01-09,1777,14,7,Online,1,4499.1
6626,2026-02-12,1786,25,2,Store,1,399.0
6627,2025-06-11,1048,2,7,Online,1,2699.1
6628,2026-05-22,1285,9,14,Online,2,989.1
6629,2024-07-24,1727,5,7,Store,1,3500.0
6630,2025-04-13,1791,15,9,Store,1,4099.0
6631,2024-12-12,1677,15,3,Store,2,4099.0
6632,2026-03-23,1129,9,6,Online,1,989.1
6633,2025-01-30,1052,17,11,Online,1,2339.1
6634,2025-05-01,1231,24,8,Online,2,539.1
6635,2025-07-17,1782,25,10,Store,2,399.0
6636,2025-06-14,1099,4,12,Online,1,269.1
6637,2024-11-12,1227,13,11,Online,2,5129.1
6638,2026-03-03,1785,15,10,Online,1,3689.1
6639,2025-09-12,1099,8,2,Online,1,1349.1
6640,2024-06-22,1260,10,7,Store,2,699.0
6641,2024-11-11,1696,6,13,Online,2,2249.1
6642,2024-06-29,1830,17,3,Store,2,2599.0
6643,2024-10-24,1664,25,1,Store,1,399.0
6644,2024-06-18,1801,4,2,Online,2,269.1
6645,2024-08-11,1573,24,11,Store,2,599.0
6646,2025-08-05,1696,8,6,Online,1,1349.1
6647,2025-04-11,1847,5,10,Online,2,3150.0
6648,2025-06-12,1223,23,4,Store,2,399.0
6649,2025-04-14,1439,9,1,Online,2,989.1
6650,2025-07-10,1152,5,11,Online,2,3150.0
6651,2025-04-12,1205,4,12,Store,1,299.0
6652,2024-11-23,1375,6,14,Store,2,2499.0
6653,2025-05-21,1955,15,14,Store,2,4099.0
6654,2025-08-06,1792,25,4,Online,2,359.1
6655,2025-01-18,1459,20,4,Store,2,79.0
6656,2026-05-13,1018,22,9,Store,1,299.0
6657,2025-11-20,1591,13,6,Store,1,5699.0
6658,2025-05-27,1418,2,5,Store,2,2999.0
6659,2024-11-26,1101,21,8,Online,1,44.1
6660,2025-02-25,1193,16,11,Store,1,3599.0
6661,2024-07-16,1555,22,12,Online,1,269.1
6662,2024-08-20,1542,11,12,Store,1,1199.0
6663,2024-09-30,1366,20,2,Store,2,79.0
6664,2025-09-21,1701,4,3,Store,1,299.0
6665,2024-08-14,1839,16,4,Online,1,3239.1
6666,2025-06-16,1046,7,14,Online,1,233.1
6667,2024-08-06,1853,16,13,Online,2,3239.1
6668,2025-11-03,1418,2,9,Store,1,2999.0
6669,2025-11-25,1344,2,12,Online,2,2699.1
6670,2026-01-28,1295,7,8,Online,2,233.1
6671,2025-03-12,1564,8,8,Store,1,1499.0
6672,2025-11-14,1645,23,5,Store,1,399.0
6673,2025-02-15,1809,4,2,Online,2,269.1
6674,2025-09-04,1072,23,14,Store,2,399.0
6675,2025-02-25,1053,7,5,Online,1,233.1
6676,2024-09-01,1423,16,4,Online,1,3239.1
6677,2025-11-09,1602,24,12,Online,2,539.1
6678,2024-10-21,1460,9,11,Store,1,1099.0
6679,2024-08-11,1474,16,5,Online,2,3239.1
6680,2024-06-03,1135,9,12,Store,2,1099.0
6681,2024-07-02,1949,2,3,Store,2,2999.0
6682,2024-12-16,1695,7,9,Store,1,259.0
6683,2025-12-11,1173,19,1,Store,2,99.0
6684,2025-08-30,1657,23,2,Online,2,359.1
6685,2025-02-24,1400,24,4,Store,1,599.0
6686,2025-04-19,1307,1,13,Store,2,3999.0
6687,2026-01-23,1702,8,10,Online,1,1349.1
6688,2026-05-02,1647,23,4,Store,2,399.0
6689,2024-08-11,1045,23,2,Store,2,399.0
6690,2025-05-18,1902,1,13,Online,2,3599.1
6691,2025-10-13,1274,15,14,Online,1,3689.1
6692,2024-06-27,1493,15,6,Store,1,4099.0
6693,2025-05-03,1675,13,4,Online,2,5129.1
6694,2025-09-04,1646,2,1,Online,1,2699.1
6695,2024-12-15,1368,22,5,Store,1,299.0
6696,2025-04-29,1486,23,1,Store,1,399.0
6697,2024-07-25,1271,22,14,Store,2,299.0
6698,2025-09-09,1578,24,12,Online,1,539.1
6699,2026-03-09,1345,18,11,Online,1,359.1
6700,2025-03-02,1059,17,8,Store,1,2599.0
6701,2026-05-11,1445,10,5,Store,2,699.0
6702,2025-04-04,1583,12,9,Online,1,539.1
6703,2024-08-01,1839,20,1,Store,1,79.0
6704,2024-06-03,1375,16,10,Online,1,3239.1
6705,2025-07-22,1494,20,5,Online,1,71.1
6706,2025-01-31,1480,17,14,Online,2,2339.1
6707,2024-08-25,1679,8,13,Store,1,1499.0
6708,2026-03-21,1197,19,5,Online,1,89.1
6709,2025-02-11,1471,9,12,Store,1,1099.0
6710,2025-03-10,1287,25,4,Online,1,359.1
6711,2025-09-25,1957,13,1,Online,2,5129.1
6712,2025-02-09,1400,15,10,Online,1,3689.1
6713,2026-05-10,1914,10,9,Store,1,699.0
6714,2024-10-15,1067,19,2,Online,1,89.1
6715,2024-06-25,1405,15,9,Store,1,4099.0
6716,2025-09-15,1995,5,9,Online,1,3150.0
6717,2026-03-06,1510,6,4,Store,2,2499.0
6718,2025-11-15,1466,6,9,Store,1,2499.0
6719,2024-05-26,1507,18,2,Store,1,399.0
6720,2024-11-22,1628,7,8,Online,2,233.1
6721,2026-03-14,1831,11,13,Online,1,1079.1
6722,2024-06-11,1954,20,13,Store,2,79.0
6723,2025-10-17,1377,8,12,Store,2,1499.0
6724,2026-05-17,1819,5,1,Store,1,3500.0
6725,2025-09-08,1096,21,14,Store,1,49.0
6726,2026-01-05,1900,8,9,Store,2,1499.0
6727,2026-04-16,1682,5,14,Online,1,3150.0
6728,2025-12-08,1860,6,14,Store,1,2499.0
6729,2026-01-10,1310,12,10,Store,2,599.0
6730,2025-01-25,1645,24,5,Online,1,539.1
6731,2025-01-01,1574,4,14,Store,2,299.0
6732,2025-01-26,1470,20,11,Online,1,71.1
6733,2024-07-05,1492,23,12,Store,1,399.0
6734,2026-02-27,1057,5,13,Store,1,3500.0
6735,2026-01-21,1649,21,6,Online,1,44.1
6736,2024-11-08,1823,13,4,Store,1,5699.0
6737,2024-09-24,1931,19,5,Store,2,99.0
6738,2025-09-24,1255,6,9,Online,1,2249.1
6739,2025-07-19,1338,9,7,Store,1,1099.0
6740,2025-05-18,1877,23,3,Online,2,359.1
6741,2025-10-20,1311,23,8,Store,2,399.0
6742,2025-03-28,1203,13,6,Store,1,5699.0
6743,2024-10-11,1800,18,7,Store,1,399.0
6744,2024-06-06,1887,15,1,Store,2,4099.0
6745,2025-04-13,1873,17,10,Store,2,2599.0
6746,2025-07-11,1147,21,12,Store,2,49.0
6747,2024-12-14,1817,19,7,Online,2,89.1
6748,2024-12-11,1757,25,13,Online,2,359.1
6749,2026-05-23,1427,11,8,Store,2,1199.0
6750,2025-12-27,1795,4,2,Online,2,269.1
6751,2025-09-05,1136,2,8,Store,1,2999.0
6752,2025-02-01,1352,24,13,Store,2,599.0
6753,2025-02-20,1318,19,8,Online,2,89.1
6754,2025-02-11,1489,18,5,Online,2,359.1
6755,2026-04-21,1746,3,3,Online,1,1799.1
6756,2025-03-10,1488,20,4,Online,1,71.1
6757,2025-02-02,1338,24,13,Store,1,599.0
6758,2025-06-25,1525,21,6,Online,1,44.1
6759,2024-08-07,1521,5,11,Online,2,3150.0
6760,2025-02-07,1352,3,7,Online,1,1799.1
6761,2026-03-07,1077,16,1,Store,2,3599.0
6762,2026-04-07,1088,7,6,Online,1,233.1
6763,2025-07-23,1074,25,2,Store,1,399.0
6764,2025-12-14,1752,1,13,Online,1,3599.1
6765,2025-09-17,1632,8,8,Store,1,1499.0
6766,2024-08-28,1722,1,12,Online,1,3599.1
6767,2025-12-31,1389,24,7,Online,1,539.1
6768,2025-04-18,1396,19,5,Store,2,99.0
6769,2025-11-12,1768,6,11,Store,1,2499.0
6770,2025-10-15,1837,23,2,Online,1,359.1
6771,2024-11-15,1134,14,1,Store,1,4999.0
6772,2025-07-20,1491,7,12,Online,1,233.1
6773,2025-04-14,1137,12,8,Store,2,599.0
6774,2025-10-11,1357,11,8,Online,1,1079.1
6775,2025-07-04,1480,15,11,Online,2,3689.1
6776,2025-05-17,1849,23,2,Online,2,359.1
6777,2024-11-19,1803,25,14,Online,2,359.1
6778,2024-06-13,1018,13,5,Online,1,5129.1
6779,2026-01-28,1525,25,4,Store,2,399.0
6780,2025-02-23,1869,13,12,Online,1,5129.1
6781,2026-04-21,1670,25,2,Online,2,359.1
6782,2024-12-23,1965,21,6,Store,2,49.0
6783,2026-02-03,1264,13,6,Online,1,5129.1
6784,2024-12-08,1798,20,3,Store,2,79.0
6785,2026-03-13,1472,18,13,Online,2,359.1
6786,2025-07-01,1839,13,8,Online,1,5129.1
6787,2025-06-21,1192,14,10,Store,1,4999.0
6788,2025-05-17,1997,15,13,Store,1,4099.0
6789,2026-01-29,1615,14,7,Store,1,4999.0
6790,2026-02-01,1293,2,9,Online,1,2699.1
6791,2026-02-01,1655,7,5,Store,1,259.0
6792,2026-02-03,1558,7,12,Online,2,233.1
6793,2024-07-20,1197,14,14,Online,1,4499.1
6794,2025-11-19,1191,20,1,Store,1,79.0
6795,2026-05-02,1183,7,12,Store,1,259.0
6796,2026-01-01,1753,4,10,Store,2,299.0
6797,2026-02-10,1256,8,11,Store,1,1499.0
6798,2025-04-03,1001,13,14,Store,1,5699.0
6799,2025-05-13,1255,4,11,Online,2,269.1
6800,2025-09-30,1586,14,9,Store,2,4999.0
6801,2025-04-06,1890,5,4,Store,1,3500.0
6802,2024-06-19,1710,17,5,Store,1,2599.0
6803,2025-04-06,1228,20,13,Online,1,71.1
6804,2025-03-13,1865,19,10,Online,1,89.1
6805,2025-05-17,1223,17,6,Online,1,2339.1
6806,2024-12-02,1822,12,10,Store,1,599.0
6807,2024-06-19,1173,4,3,Store,1,299.0
6808,2024-11-19,1754,10,2,Online,1,629.1
6809,2024-09-04,1386,20,1,Online,1,71.1
6810,2026-05-23,1391,17,10,Online,2,2339.1
6811,2024-10-16,1930,5,10,Online,2,3150.0
6812,2025-09-18,1245,9,9,Online,2,989.1
6813,2024-11-21,1147,20,11,Store,2,79.0
6814,2026-03-25,1109,5,7,Online,2,3150.0
6815,2024-10-11,1404,24,9,Online,1,539.1
6816,2025-12-28,1441,11,5,Store,1,1199.0
6817,2025-07-08,1043,19,6,Store,1,99.0
6818,2025-08-03,1829,25,4,Online,2,359.1
6819,2025-11-11,1788,12,4,Online,1,539.1
6820,2025-06-16,1015,21,1,Store,1,49.0
6821,2025-10-05,1672,17,9,Online,1,2339.1
6822,2025-02-02,1206,13,4,Store,2,5699.0
6823,2025-10-29,1165,4,13,Online,1,269.1
6824,2025-05-15,1604,23,12,Store,2,399.0
6825,2024-10-30,1053,7,4,Store,1,259.0
6826,2025-09-24,1690,8,8,Online,1,1349.1
6827,2026-04-05,1238,5,10,Store,1,3500.0
6828,2025-05-05,1792,17,12,Online,1,2339.1
6829,2025-07-06,1368,11,14,Store,2,1199.0
6830,2024-07-15,1592,6,7,Online,2,2249.1
6831,2025-01-16,1822,8,13,Store,2,1499.0
6832,2025-05-15,1004,16,5,Online,2,3239.1
6833,2025-12-15,1387,21,7,Online,2,44.1
6834,2025-07-04,1743,14,6,Online,1,4499.1
6835,2025-12-01,1401,10,13,Online,1,629.1
6836,2024-07-27,1883,12,6,Online,2,539.1
6837,2025-09-28,1426,5,6,Online,1,3150.0
6838,2024-10-09,1856,18,3,Store,2,399.0
6839,2024-07-14,1003,5,8,Online,2,3150.0
6840,2025-02-24,1586,22,8,Store,2,299.0
6841,2024-12-12,1846,9,13,Store,1,1099.0
6842,2025-08-08,1522,3,1,Online,2,1799.1
6843,2025-09-27,1792,16,9,Online,2,3239.1
6844,2025-09-15,1667,6,10,Online,2,2249.1
6845,2025-02-25,1754,7,7,Online,2,233.1
6846,2024-10-02,1592,25,4,Store,1,399.0
6847,2025-10-27,1437,22,13,Store,1,299.0
6848,2024-09-11,1129,2,5,Online,1,2699.1
6849,2025-10-19,1410,9,11,Online,1,989.1
6850,2025-04-15,1028,24,14,Online,2,539.1
6851,2026-02-26,1339,10,8,Online,2,629.1
6852,2026-05-25,1625,24,12,Store,2,599.0
6853,2025-06-12,1449,22,11,Store,1,299.0
6854,2025-01-15,1114,17,11,Store,1,2599.0
6855,2025-10-22,1787,4,3,Online,2,269.1
6856,2025-10-28,1919,15,13,Store,1,4099.0
6857,2026-03-08,1076,19,13,Online,2,89.1
6858,2025-07-09,1997,10,14,Store,1,699.0
6859,2024-10-10,1942,2,8,Online,2,2699.1
6860,2025-01-10,1492,9,10,Store,1,1099.0
6861,2025-09-27,1491,25,3,Online,1,359.1
6862,2025-05-31,1983,7,2,Store,1,259.0
6863,2024-07-30,1710,16,4,Online,2,3239.1
6864,2026-04-24,1721,15,14,Online,2,3689.1
6865,2026-03-16,1256,14,11,Online,2,4499.1
6866,2026-02-05,1973,7,5,Online,1,233.1
6867,2024-05-26,1444,10,2,Online,1,629.1
6868,2026-02-23,1480,22,1,Online,2,269.1
6869,2026-03-28,1631,24,14,Online,1,539.1
6870,2026-02-09,1573,21,5,Online,1,44.1
6871,2025-12-29,1970,23,1,Store,2,399.0
6872,2026-05-23,1331,6,5,Online,2,2249.1
6873,2025-06-02,1015,11,3,Online,2,1079.1
6874,2024-10-10,1634,3,2,Store,1,1999.0
6875,2024-10-16,1747,20,12,Online,1,71.1
6876,2025-04-01,1139,8,14,Store,1,1499.0
6877,2025-10-15,1711,16,7,Online,2,3239.1
6878,2025-08-05,1337,24,1,Store,1,599.0
6879,2025-11-13,1166,10,10,Online,2,629.1
6880,2025-01-18,1251,25,6,Store,1,399.0
6881,2024-09-14,1104,6,14,Online,2,2249.1
6882,2026-01-29,1055,25,14,Online,1,359.1
6883,2025-07-12,1453,5,4,Online,2,3150.0
6884,2024-09-13,1343,2,12,Store,2,2999.0
6885,2024-06-05,1721,2,5,Store,2,2999.0
6886,2025-06-20,1100,24,6,Online,2,539.1
6887,2025-03-27,1883,22,1,Online,1,269.1
6888,2025-07-13,1612,11,3,Store,1,1199.0
6889,2024-11-12,1217,4,13,Store,2,299.0
6890,2025-06-08,1997,20,1,Online,1,71.1
6891,2024-12-30,1156,7,4,Store,1,259.0
6892,2026-05-04,1129,20,3,Store,1,79.0
6893,2026-01-02,1732,2,2,Store,2,2999.0
6894,2024-06-04,1695,1,8,Online,1,3599.1
6895,2025-06-20,1271,22,6,Online,1,269.1
6896,2024-08-06,1304,5,14,Online,1,3150.0
6897,2025-07-31,1545,11,7,Store,1,1199.0
6898,2025-10-05,1592,17,1,Online,1,2339.1
6899,2025-09-04,1815,8,8,Store,1,1499.0
6900,2025-04-26,1142,1,3,Online,2,3599.1
6901,2025-04-07,1962,12,12,Online,2,539.1
6902,2024-12-13,1522,5,2,Online,1,3150.0
6903,2025-10-30,1808,12,9,Online,2,539.1
6904,2026-01-10,1909,3,10,Online,1,1799.1
6905,2024-06-28,1228,15,3,Store,2,4099.0
6906,2025-06-23,1347,1,2,Store,2,3999.0
6907,2026-04-08,1775,18,11,Online,2,359.1
6908,2026-04-26,1353,12,4,Store,2,599.0
6909,2024-08-15,1717,19,12,Online,2,89.1
6910,2025-10-16,1466,7,8,Store,1,259.0
6911,2025-01-10,1335,21,1,Store,1,49.0
6912,2025-04-03,1241,18,9,Store,1,399.0
6913,2026-05-16,1226,9,7,Store,1,1099.0
6914,2025-04-27,1528,12,8,Online,2,539.1
6915,2024-09-05,1013,25,13,Store,2,399.0
6916,2024-11-20,1535,22,1,Store,1,299.0
6917,2024-10-27,1150,9,12,Online,2,989.1
6918,2024-10-06,1776,18,10,Online,1,359.1
6919,2026-05-19,1369,1,13,Online,2,3599.1
6920,2024-07-18,1513,14,14,Store,1,4999.0
6921,2024-07-09,1191,24,14,Online,2,539.1
6922,2024-06-16,1844,2,8,Online,2,2699.1
6923,2025-11-27,1608,3,9,Store,1,1999.0
6924,2025-08-25,1132,16,4,Online,2,3239.1
6925,2026-04-04,1866,19,8,Online,2,89.1
6926,2026-04-15,1685,15,11,Store,2,4099.0
6927,2024-10-15,1749,24,5,Online,1,539.1
6928,2026-02-19,1437,10,8,Online,1,629.1
6929,2026-01-31,1027,21,6,Online,1,44.1
6930,2025-03-02,1130,11,13,Online,2,1079.1
6931,2026-02-04,1723,11,7,Store,1,1199.0
6932,2025-10-23,1933,23,6,Online,2,359.1
6933,2025-05-10,1033,15,7,Store,1,4099.0
6934,2025-09-06,1214,5,5,Store,1,3500.0
6935,2025-06-24,1565,15,4,Store,1,4099.0
6936,2025-06-20,1036,6,14,Store,2,2499.0
6937,2024-12-14,1521,21,2,Store,1,49.0
6938,2025-06-27,1289,17,8,Store,2,2599.0
6939,2025-04-22,1753,3,2,Store,1,1999.0
6940,2025-10-08,1638,7,12,Store,1,259.0
6941,2024-12-31,1166,6,6,Store,1,2499.0
6942,2025-11-15,1952,21,1,Store,1,49.0
6943,2024-08-25,1563,7,7,Store,1,259.0
6944,2025-02-03,1184,13,9,Store,2,5699.0
6945,2026-01-03,1774,14,13,Store,2,4999.0
6946,2025-01-17,1608,23,8,Online,2,359.1
6947,2025-01-19,1947,14,10,Store,1,4999.0
6948,2024-12-30,1299,4,8,Online,1,269.1
6949,2025-07-10,1843,2,4,Online,2,2699.1
6950,2024-10-15,1626,17,12,Store,1,2599.0
6951,2025-08-01,1433,21,4,Online,1,44.1
6952,2026-04-22,1436,17,7,Online,1,2339.1
6953,2024-10-27,1755,17,9,Store,1,2599.0
6954,2026-05-25,1613,13,4,Store,1,5699.0
6955,2025-01-03,1362,7,5,Store,1,259.0
6956,2025-06-01,1177,23,8,Online,1,359.1
6957,2024-09-20,1747,9,13,Store,2,1099.0
6958,2025-02-19,1918,1,8,Online,1,3599.1
6959,2024-12-23,1619,4,1,Store,2,299.0
6960,2024-12-13,1666,11,10,Store,1,1199.0
6961,2025-06-17,1407,25,2,Store,2,399.0
6962,2025-01-03,1590,19,2,Store,1,99.0
6963,2024-08-23,1811,2,8,Store,1,2999.0
6964,2025-11-29,1288,24,4,Store,1,599.0
6965,2026-05-23,1020,19,9,Online,1,89.1
6966,2024-06-02,1787,12,1,Online,2,539.1
6967,2025-03-07,1673,16,9,Store,2,3599.0
6968,2024-11-13,1762,10,1,Online,2,629.1
6969,2024-09-14,1093,4,6,Store,1,299.0
6970,2024-06-11,1995,12,11,Store,2,599.0
6971,2026-03-19,1955,22,7,Store,1,299.0
6972,2024-08-06,1882,25,6,Online,1,359.1
6973,2024-07-23,1230,10,1,Store,1,699.0
6974,2026-04-13,1924,7,3,Online,1,233.1
6975,2026-03-10,1550,10,8,Online,1,629.1
6976,2025-07-14,1997,25,9,Store,1,399.0
6977,2026-01-22,1114,24,3,Store,1,599.0
6978,2025-03-21,1749,12,9,Online,1,539.1
6979,2025-03-21,1564,19,3,Online,1,89.1
6980,2025-07-09,1716,5,14,Online,1,3150.0
6981,2024-11-24,1436,8,9,Store,2,1499.0
6982,2024-09-24,1779,14,9,Online,1,4499.1
6983,2024-11-25,1930,19,11,Online,1,89.1
6984,2025-02-27,1443,5,7,Store,2,3500.0
6985,2024-09-17,1588,8,10,Online,2,1349.1
6986,2024-08-16,1545,8,6,Store,1,1499.0
6987,2025-05-20,1712,21,12,Online,2,44.1
6988,2024-10-26,1643,23,14,Store,1,399.0
6989,2025-05-22,1305,24,9,Store,1,599.0
6990,2026-02-17,1343,11,14,Online,2,1079.1
6991,2025-03-31,1118,15,3,Store,1,4099.0
6992,2025-09-10,1061,9,12,Online,2,989.1
6993,2024-12-30,1653,23,1,Online,1,359.1
6994,2024-08-09,1971,2,1,Store,2,2999.0
6995,2025-09-22,1520,2,3,Online,1,2699.1
6996,2025-01-25,1870,7,1,Store,2,259.0
6997,2026-05-24,1021,24,8,Online,1,539.1
6998,2024-12-14,1324,23,10,Online,1,359.1
6999,2025-01-19,1316,10,12,Online,1,629.1
